1file_id	2sample	3DNA_code	4species	5pop	6pop_name	7LONG	8LAT	9server	10path	11sorted
CHWI27_4	CHWI27-4	NA	PTRI	CHW	Chilliwack	121.6333333	49.1	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-08-05/CHWI-27-4.bam	sorted
CHWK27_2	CHWK27-2	NA	PTRI	CHW	Chilliwack	121.7333333	49.08333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-08-06/CHWK-27-2.bam	sorted
CHWK27_3	CHWK27-3	NA	PTRI	CHW	Chilliwack	121.7333333	49.08333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-08-03/CHWK-27-3.bam	sorted
CNYH28_1_DNA69	CNYH28-1	69	PTRI	CNY	Courtenay	125.0666667	49.66666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-11/INX913/C0KV7ACXX_2/INX913_C0KV7ACXX_2_ACTGAT.bam	unsorted
CNYH28_4	CNYH28-4	NA	PTRI	CNY	Courtenay	125.0666667	49.66666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-08-03/CNYH-28-4.bam	sorted
CSYJ28_1_DNA70	CSYJ28-1	70	PTRI	CSY	Cassidy	123.8666667	49.06666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-21/INX914/C0LA2ACXX_3/INX914_C0LA2ACXX_3_ATCCTA.bam	unsorted
CSYJ28_2_DNA71	CSYJ28-2	71	PTRI	CSY	Cassidy	123.8666667	49.06666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-21/INX914/C0LA2ACXX_3/INX914_C0LA2ACXX_3_CACTCA.bam	unsorted
CSYJ28_3_DNA136	CSYJ28-3	136	PTRI	CSY	Cassidy	123.8666667	49.06666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX942/D0U8GACXX_6/INX942_D0U8GACXX_6_AGGCCG.bam	unsorted
CSYJ28_4_DNA74	CSYJ28-4	74	PTRI	CSY	Cassidy	123.8666667	49.06666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-20/INX915/C0LA2ACXX_4/INX915_C0LA2ACXX_4_CCGCAA.bam	unsorted
DENB17_4	DENB17-4	NA	PTRI	DEN	Dean	126.7	52.83333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-08-06/DENB-17-4.bam	sorted
DENC17_3	DENC17-3	NA	PTRI	DEN	Dean	126.8	52.83333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-06-27/DENC-17-3.bam	sorted
DENC17_4	DENC17-4	NA	PTRI	DEN	Dean	126.8	52.83333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-09_BESC/DENC-17-4.bam	sorted
DENC17_5	DENC17-5	NA	PTRI	DEN	Dean	126.8	52.83333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-09_BESC/DENC-17-5.bam	sorted
DEND17_2	DEND17-2	NA	PTRI	DEN	Dean	126.95	52.81666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-06-27/DEND-17-2.bam	sorted
DESD2_2_DNA419	DESD2-2	419	PTRI	DES	Dease	129.1	59.45	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-13/IX0355/D10R2ACXX_4/IX0355_D10R2ACXX_4_TAGCTT.bam	unsorted
ELAD25_1_DNA420	ELAD25-1	420	PTRI	ELA	Elaho	123.5833333	50.25	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-13/IX0355/D10R2ACXX_4/IX0355_D10R2ACXX_4_AACTTG.bam	unsorted
ELAD25_2_DNA137	ELAD25-2	137	PTRI	ELA	Elaho	123.5833333	50.25	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX942/D0U8GACXX_6/INX942_D0U8GACXX_6_CAACTA.bam	unsorted
ELAD25_3_DNA196	ELAD25-3	196	PTRI	ELA	Elaho	123.5833333	50.25	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-10/INX971/D0U7RACXX_4/INX971_D0U7RACXX_4_ACAAAC.bam	unsorted
ELAD25_4_DNA138	ELAD25-4	138	PTRI	ELA	Elaho	123.5833333	50.25	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX943/D0U8GACXX_7/INX943_D0U8GACXX_7_CCACGC.bam	unsorted
ELAD25_5_DNA195	ELAD25-5	195	PTRI	ELA	Elaho	123.5833333	50.25	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-10/INX970/D0U7RACXX_3/INX970_D0U7RACXX_3_AAATGC.bam	unsorted
FKRB6_1_DNA421	FKRB6-1	421	PTRI	FKR	ForrestKerr_Cr.	130.6333333	56.73333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-13/IX0355/D10R2ACXX_4/IX0355_D10R2ACXX_4_ACCGGC.bam	unsorted
FNYI28_3	FNYI28-3	NA	PTRI	FNY	Fanny_Bay	124.85	49.51666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-06-27/FNYI-28-3.bam	sorted
FNYI28_4	FNYI28-4	NA	PTRI	FNY	Fanny_Bay	124.85	49.51666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-06-27/FNYI-28-4.bam	sorted
GLCB26_4	GLCB26-4	NA	PTRI	GLC	Glacier_L.	123	50.1	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-08-03/GLCB-26-4.bam	sorted
HALS30_1_DNA139	HALS30-1	139	PTRI	HAL	Halsey	123.3333333	44.41666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX943/D0U8GACXX_7/INX943_D0U8GACXX_7_CTATAC.bam	unsorted
HALS30_2_DNA75	HALS30-2	75	PTRI	HAL	Halsey	123.3333333	44.41666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-20/INX915/C0LA2ACXX_4/INX915_C0LA2ACXX_4_GAAACC.bam	unsorted
HALS30_4_DNA140	HALS30-4	140	PTRI	HAL	Halsey	123.3333333	44.41666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX944/D0U8GACXX_8/INX944_D0U8GACXX_8_GCAAGG.bam	unsorted
HALS30_6_DNA197	HALS30-6	197	PTRI	HAL	Halsey	123.3333333	44.41666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-10/INX971/D0U7RACXX_4/INX971_D0U7RACXX_4_AGATAG.bam	unsorted
HARB26_1	HARB26-1	NA	PTRI	HAR	Lillooet	122.5333333	50.03333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-09_BESC/HARB-26-1.bam	sorted
HARB26_3	HARB26-3	NA	PTRI	HAR	Lillooet	122.5333333	50.03333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-07-05/HARB-26-3.bam	sorted
HARB26_4	HARB26-4	NA	PTRI	HAR	Lillooet	122.5333333	50.03333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-08-06/HARB-26-4.bam	sorted
HARB26_5	HARB26-5	NA	PTRI	HAR	Lillooet	122.5333333	50.03333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-08-05/HARB-26-5.bam	sorted
HARC26_2	HARC26-2	NA	PTRI	HAR	Lillooet	122.2166667	49.76666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-08-03/HARC-26-2.bam	sorted
HAZH10_1_DNA422	HAZH10-1	422	PTRI	HAZ	Hazelton	127.6666667	55.21666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-14/IX0356/D10R2ACXX_5/IX0356_D10R2ACXX_5_AGGCCG.bam	unsorted
HAZH10_2_DNA141	HAZH10-2	141	PTRI	HAZ	Hazelton	127.6666667	55.21666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX944/D0U8GACXX_8/INX944_D0U8GACXX_8_TACAGC.bam	unsorted
HAZH10_3_DNA369	HAZH10-3	369	PTRI	HAZ	Hazelton	127.6666667	55.21666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-15/IX0343/C0T20ACXX_7/IX0343_C0T20ACXX_7_TCCCGA.bam	unsorted
HAZH10_5_DNA370	HAZH10-5	370	PTRI	HAZ	Hazelton	127.6666667	55.21666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-15/IX0343/C0T20ACXX_7/IX0343_C0T20ACXX_7_TTCGAA.bam	unsorted
HIRD12_2	HIRD12-2	NA	PTRI	HIR	Hirsch	128.45	54.06666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-07-05/HIRD-12-2.bam	sorted
HIXN16_1_DNA371	HIXN16-1	371	PTRI	HIX	Hixon	122.6333333	53.4	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-15/IX0343/C0T20ACXX_7/IX0343_C0T20ACXX_7_GTCCGC.bam	unsorted
HIXN16_5_DNA142	HIXN16-5	142	PTRI	HIX	Hixon	122.6333333	53.4	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-03/INX945/C0KW2ACXX_1/INX945_C0KW2ACXX_1_TGCCAT.bam	unsorted
HOMA21_2	HOMA21-2	NA	PTRI	HOM	Homathko	124.85	50.93333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-07-05/HOMA-21-2.bam	sorted
HOMA21_4	HOMA21-4	NA	PTRI	HOM	Homathko	124.85	50.93333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-07-05/HOMA-21-4.bam	sorted
HOMB21_1_DNA198	HOMB21-1	198	PTRI	HOM	Homathko	124.9	50.95	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-10/INX972/D0U7RACXX_5/INX972_D0U7RACXX_5_ATGAGC.bam	unsorted
HOMB21_3	HOMB21-3	NA	PTRI	HOM	Homathko	124.9	50.95	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-09_BESC/HOMB-21-3.bam	sorted
HOMB21_5_DNA199	HOMB21-5	199	PTRI	HOM	Homathko	124.9	50.95	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-10/INX972/D0U7RACXX_5/INX972_D0U7RACXX_5_CATGGC.bam	unsorted
HOMC21_1	HOMC21-1	NA	PTRI	HOM	Homathko	124.95	51.23333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-07-09/HOMC-21-1.bam	sorted
HOMC21_2	HOMC21-2	NA	PTRI	HOM	Homathko	124.95	51.23333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-07-09/HOMC-21-2.bam	sorted
HOMD21_1	HOMD21-1	NA	PTRI	HOM	Homathko	124.8333333	51.28333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-08-03/HOMD-21-1.bam	sorted
HOMD21_4	HOMD21-4	NA	PTRI	HOM	Homathko	124.8333333	51.28333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-09_BESC/HOMD-21-4.bam	sorted
HOMD21_5_DNA179	HOMD21-5	179	PTRI	HOM	Homathko	124.8333333	51.28333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-05-02/INX962/C0N0JACXX_3/INX962_C0N0JACXX_3_TCCCGA.bam	unsorted
HOPF27_2_DNA201	HOPF27-2	201	PTRI	HOP	Hope_North	121.4333333	49.43333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-10/INX973/D0U7RACXX_6/INX973_D0U7RACXX_6_GACGGA.bam	unsorted
HOPF27_3	HOPF27-3	NA	PTRI	HOP	Hope_North	121.4333333	49.43333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-07-09/HOPF-27-3.bam	sorted
HOPF27_4_DNA423	HOPF27-4	423	PTRI	HOP	Hope_North	121.4333333	49.43333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-14/IX0356/D10R2ACXX_5/IX0356_D10R2ACXX_5_CAACTA.bam	unsorted
HOPG27_1_DNA200	HOPG27-1	200	PTRI	HOP	Hope_South	121.55	49.4	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-10/INX973/D0U7RACXX_6/INX973_D0U7RACXX_6_CGAGAA.bam	unsorted
HOPG27_5	HOPG27-5	NA	PTRI	HOP	Hope_South	121.55	49.4	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-08-06/HOPG-27-5.bam	sorted
HRSO27_4	HRSO27-4	NA	PTRI	HRS	Harrison	121.95	49.28333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-09_BESC/HRSO-27-4.bam	sorted
HRSO27_5	HRSO27-5	NA	PTRI	HRS	Harrison	121.95	49.28333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-08-05/HRSO-27-5.bam	sorted
HRSP27_3_DNA144	HRSP27-3	144	PTRI	HRS	Harrison_Mill	121.85	49.23333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-03/INX945/C0KW2ACXX_1/INX945_C0KW2ACXX_1_ATGTCA.bam	unsorted
HRSP27_5	HRSP27-5	NA	PTRI	HRS	Harrison_Mill	121.85	49.23333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-08-03/HRSP-27-5.bam	sorted
IRVC7_1_DNA815	IRVC7-1	815	PTRI	IRV	Bell-Irving	129.7333333	56.73333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-11/IX0983/D18W4ACXX_5/IX0983_D18W4ACXX_5_ACCGGC.bam	unsorted
IRVC7_4_DNA372	IRVC7-4	372	PTRI	IRV	Bell-Irving	129.7333333	56.73333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0334/D102LACXX_6/IX0334_D102LACXX_6_GCAAGG.bam	unsorted
IRVC7_5_DNA404	IRVC7-5	404	PTRI	IRV	Bell-Irving	129.7333333	56.73333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0351/D104PACXX_7/IX0351_D104PACXX_7_GATATA.bam	unsorted
IRVC7_6_DNA424	IRVC7-6	424	PTRI	IRV	Bell-Irving	129.7333333	56.73333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-14/IX0356/D10R2ACXX_5/IX0356_D10R2ACXX_5_CCACGC.bam	unsorted
IRVD7_4_DNA425	IRVD7-4	425	PTRI	IRV	Bell-Irving	129.6166667	56.85	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-14/IX0356/D10R2ACXX_5/IX0356_D10R2ACXX_5_CTATAC.bam	unsorted
ISKA6_1_DNA401	ISKA6-1	401	PTRI	ISK	Iskut	131.15	56.7	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0351/D104PACXX_7/IX0351_D104PACXX_7_ATTCCT.bam	unsorted
ISKA6_2_DNA373	ISKA6-2	373	PTRI	ISK	Iskut	131.15	56.7	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0334/D102LACXX_6/IX0334_D102LACXX_6_TACAGC.bam	unsorted
ISKA6_4_DNA426	ISKA6-4	426	PTRI	ISK	Iskut	131.15	56.7	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-13/IX0357/D10R2ACXX_6/IX0357_D10R2ACXX_6_GCAAGG.bam	unsorted
ISKA6_5_DNA427	ISKA6-5	427	PTRI	ISK	Iskut	131.15	56.7	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-13/IX0357/D10R2ACXX_6/IX0357_D10R2ACXX_6_TACAGC.bam	unsorted
ISKC6_1_DNA403	ISKC6-1	403	PTRI	ISK	Iskut	130.3333333	56.93333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0351/D104PACXX_7/IX0351_D104PACXX_7_CGGAAT.bam	unsorted
ISKC6_2_DNA413	ISKC6-2	413	PTRI	ISK	Iskut	130.3333333	56.93333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-14/IX0354/D10R2ACXX_3/IX0354_D10R2ACXX_3_GATGCT.bam	unsorted
ISKC6_3_DNA374	ISKC6-3	374	PTRI	ISK	Iskut	130.3333333	56.93333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0334/D102LACXX_6/IX0334_D102LACXX_6_TGCCAT.bam	unsorted
ISKC6_5_DNA429	ISKC6-5	429	PTRI	ISK	Iskut	130.3333333	56.93333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-13/IX0357/D10R2ACXX_6/IX0357_D10R2ACXX_6_ATGTCA.bam	unsorted
JASP30_1_DNA145	JASP30-1	145	PTRI	JAS	Jasper	122.9166667	44	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-03/INX946/C0KW2ACXX_2/INX946_C0KW2ACXX_2_TTAGGC.bam	unsorted
JASP30_3_DNA81	JASP30-3	81	PTRI	JAS	Jasper	122.9166667	44	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-20/INX916/C0LA2ACXX_5/INX916_C0LA2ACXX_5_GCCTTA.bam	unsorted
JASP30_4_DNA82	JASP30-4	82	PTRI	JAS	Jasper	122.9166667	44	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-20/INX916/C0LA2ACXX_5/INX916_C0LA2ACXX_5_TCCCGA.bam	unsorted
JASP30_5_DNA83	JASP30-5	83	PTRI	JAS	Jasper	122.9166667	44	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-20/INX917/C0LA2ACXX_6/INX917_C0LA2ACXX_6_TTCGAA.bam	unsorted
JEFF30_1_DNA459	JEFF30-1	459	PTRI	JEF	Jefferson	123.0833333	44.73333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-20/IX0365/D12N9ACXX_4/IX0365_D12N9ACXX_4_ATCCTA.bam	unsorted
JEFF30_2_DNA84	JEFF30-2	84	PTRI	JEF	Jefferson	123.0833333	44.73333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-20/INX917/C0LA2ACXX_6/INX917_C0LA2ACXX_6_GTCCGC.bam	unsorted
JEFF30_3_DNA146	JEFF30-3	146	PTRI	JEF	Jefferson	123.0833333	44.73333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-03/INX946/C0KW2ACXX_2/INX946_C0KW2ACXX_2_GGCTAC.bam	unsorted
JEFF30_4_DNA202	JEFF30-4	202	PTRI	JEF	Jefferson	123.0833333	44.73333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-10/INX974/D0U7RACXX_7/INX974_D0U7RACXX_7_GGCACA.bam	unsorted
KIMB16_1_DNA640	KIMB16-1	640	PTRI	KIM	Kimball_Cr	121.1666667	52.93333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-11/IX0989/D1C4AACXX_7/IX0989_D1C4AACXX_7_ATCACG.bam	unsorted
KIMB16_2_DNA86	KIMB16-2	86	PTRI	KIM	Kimball_Cr	121.1666667	52.93333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-20/INX918/C0LA2ACXX_7/INX918_C0LA2ACXX_7_GCCAAT.bam	unsorted
KIMB16_3_DNA87	KIMB16-3	87	PTRI	KIM	Kimball_Cr	121.1666667	52.93333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-20/INX918/C0LA2ACXX_7/INX918_C0LA2ACXX_7_AAAGCA.bam	unsorted
KIMB16_4_DNA430	KIMB16-4	430	PTRI	KIM	Kimball_Cr	121.1666667	52.93333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-13/IX0358/D10R2ACXX_7/IX0358_D10R2ACXX_7_TTAGGC.bam	unsorted
KIMB16_5_DNA590	KIMB16-5	590	PTRI	KIM	Kimball_Cr	121.1666667	52.93333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0393/C10ERACXX_5/IX0393_C10ERACXX_5_AAATGC.bam	unsorted
KIMB16_6_DNA432	KIMB16-6	432	PTRI	KIM	Kimball_Cr	121.1666667	52.93333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-13/IX0358/D10R2ACXX_7/IX0358_D10R2ACXX_7_GGCTAC.bam	unsorted
KLNA20_3	KLNA20-3	NA	PTRI	KLN	W._Klinaklini	125.5833333	51.11666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-07-09/KLNA-20-3.bam	sorted
KLNA20_5	KLNA20-5	NA	PTRI	KLN	W._Klinaklini	125.5833333	51.11666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-09_BESC/KLNA-20-5.bam	sorted
KLND20_1	KLND20-1	NA	PTRI	KLN	Klinaklini	125.5	51.56666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-09_BESC/KLND-20-1.bam	sorted
KLND20_2	KLND20-2	NA	PTRI	KLN	Klinaklini	125.5	51.56666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-08-05/KLND-20-2.bam	sorted
KLND20_3	KLND20-3	NA	PTRI	KLN	Klinaklini	125.5	51.56666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-08-05/KLND-20-3.bam	sorted
KLNE20_1_DNA88	KLNE20-1	88	PTRI	KLN	Klinaklini	125.5666667	51.73333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-20/INX919/C0LA2ACXX_8/INX919_C0LA2ACXX_8_AATAGG.bam	unsorted
KLNE20_2_DNA89	KLNE20-2	89	PTRI	KLN	Klinaklini	125.5666667	51.73333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-20/INX919/C0LA2ACXX_8/INX919_C0LA2ACXX_8_AGAAGA.bam	unsorted
KLNG20_3	KLNG20-3	NA	PTRI	KLN	Klinaklini	125.7666667	51.3	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-08-05/KLNG-20-3.bam	sorted
KLNG20_6	KLNG20-6	NA	PTRI	KLN	Klinaklini	125.7666667	51.3	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-09_BESC/KLNG-20-6.bam	sorted
KSPA9_3_DNA433	KSPA9-3	433	PTRI	KSP	Kispiox	128.5333333	55.76666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-13/IX0358/D10R2ACXX_7/IX0358_D10R2ACXX_7_AAGACT.bam	unsorted
KTMA12_5_DNA434	KTMA12-5	434	PTRI	KTM	Kitimat	128.5166667	54.25	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-13/IX0358/D10R2ACXX_7/IX0358_D10R2ACXX_7_ACGATA.bam	unsorted
KTMB12_5_DNA90	KTMB12-5	90	PTRI	KTM	Kitimat	128.5833333	54.15	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-11/INX920/D0UM2ACXX_1/INX920_D0UM2ACXX_1_ATCTAT.bam	unsorted
KTMC12_2	KTMC12-2	NA	PTRI	KTM	Kitimat	128.6833333	54.05	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-07-23/KTMC-12-2.bam	sorted
KTMC12_5	KTMC12-5	NA	PTRI	KTM	Kitimat	128.6833333	54.05	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-09_BESC/KTMC-12-5.bam	sorted
KTSG10_5_DNA91	KTSG10-5	91	PTRI	KTS	Kitseguecla	127.9166667	55.1	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-11/INX920/D0UM2ACXX_1/INX920_D0UM2ACXX_1_CAGGCG.bam	unsorted
KTWF10_3_DNA147	KTWF10-3	147	PTRI	KTW	Kitwanga	128.1833333	55.08333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-04/INX947/C0KW2ACXX_3/INX947_C0KW2ACXX_3_AAGACT.bam	unsorted
LAFY30_1_DNA148	LAFY30-1	148	PTRI	LAF	Lafayette	123.0833333	45.2	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-04/INX947/C0KW2ACXX_3/INX947_C0KW2ACXX_3_ACGATA.bam	unsorted
LAFY30_2_DNA149	LAFY30-2	149	PTRI	LAF	Lafayette	123.0833333	45.2	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-03/INX948/C0KW2ACXX_4/INX948_C0KW2ACXX_4_ATAATT.bam	unsorted
LAFY30_3_DNA92	LAFY30-3	92	PTRI	LAF	Lafayette	123.0833333	45.2	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-28/INX921/D0UM2ACXX_2/INX921_D0UM2ACXX_2_CCTTAG.bam	unsorted
LAFY30_5_DNA93	LAFY30-5	93	PTRI	LAF	Lafayette	123.0833333	45.2	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-28/INX921/D0UM2ACXX_2/INX921_D0UM2ACXX_2_GAATAA.bam	unsorted
LILA26_3_DNA761	LILA26-3	761	PTRI	LIL	Lillooet	123.3833333	50.61666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-11/IX0982/D18W4ACXX_4/IX0982_D18W4ACXX_4_TAGCTT.bam	unsorted
LILB26_1	LILB26-1	NA	PTRI	LIL	Lillooet	123.2	50.55	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-07-23/LILB-26-1.bam	sorted
LILB26_2_DNA94	LILB26-2	94	PTRI	LIL	Lillooet	123.2	50.55	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-28/INX922/D0UM2ACXX_3/INX922_D0UM2ACXX_3_GCTCCA.bam	unsorted
LILB26_5	LILB26-5	NA	PTRI	LIL	Lillooet	123.2	50.55	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-07-24/LILB-26-5.bam	sorted
LILC26_3	LILC26-3	NA	PTRI	LIL	Lillooet	123	50.5	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-07-24/LILC-26-3.bam	sorted
LILD26_3	LILD26-3	NA	PTRI	LIL	Lillooet	122.75	50.3	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-07-24/LILD-26-3.bam	sorted
